time,corrective_profit,preventive_profit,local_profit,fed_profit
6825,12983.28478,17643.94226,19057.41543,19729.23669
6826,12982.26053,17645.39412,19060.65607,19732.37931
6827,12981.17034,17646.92086,19063.76711,19735.27807
6828,12980.30122,17648.30542,19066.82219,19738.08868
6829,12979.60643,17650.02266,19069.96147,19741.05092
6830,12978.89683,17651.5915,19073.02764,19744.04928
6831,12978.18337,17653.04293,19076.07759,19746.83633
6832,12977.19973,17654.56891,19079.17668,19750.12941
6833,12976.24712,17656.13563,19082.26946,19753.106
6834,12975.33726,17658.25411,19085.19465,19756.09737
6835,12974.44649,17660.77744,19088.37977,19758.88779
6836,12973.66623,17663.76256,19091.14195,19762.14738
6837,12972.78958,17666.7612,19094.1675,19765.26294
6838,12972.05146,17669.71335,19096.80917,19768.28336
6839,12971.07755,17672.80897,19099.76051,19771.20802
6840,12974.42996,17675.78715,19102.90527,19774.11628
6841,12977.41895,17679.01267,19105.97601,19777.08865
6842,12980.31286,17681.85038,19109.03945,19780.14094
6843,12983.48884,17684.84063,19112.15773,19783.08328
6844,12986.62312,17687.48704,19115.02938,19786.33127
6845,12989.67588,17690.65241,19118.1006,19789.43025
6846,12992.52084,17693.71363,19121.10936,19792.61464
6847,12995.713,17696.71988,19124.26696,19795.76562
6848,12998.60947,17699.74169,19127.29798,19798.59484
6849,13001.7081,17702.5719,19130.32214,19801.69515
6850,13004.60662,17705.6266,19133.45059,19804.69707
6851,13007.4692,17708.61038,19136.45939,19807.53655
6852,13010.30941,17711.58849,19139.46946,19810.73631
6853,13013.23903,17714.52382,19142.42699,19813.77292
6854,13016.35175,17717.66668,19145.41756,19816.9538
6855,13019.39541,17720.78883,19148.43233,19820.35047
6856,13022.39284,17723.6527,19151.6847,19823.24839
6857,13025.21626,17726.6093,19154.7961,19825.94962
6858,13028.40991,17729.45205,19157.80169,19828.93787
6859,13031.57609,17732.59461,19160.9743,19832.16759
6860,13034.62184,17735.45423,19164.07393,19835.05704
6861,13037.589,17738.2775,19166.92711,19838.03425
6862,13040.71072,17741.48893,19169.77533,19841.05169
6863,13040.04159,17744.53772,19172.59464,19844.08985
6864,13039.21908,17747.78665,19175.45809,19847.01401
6865,13038.29096,17750.71459,19178.54904,19850.25858
6866,13037.26329,17753.95549,19181.64949,19853.28509
6867,13036.46578,17756.72889,19184.87986,19856.42932
6868,13035.74407,17759.67635,19188.01871,19859.39907
6869,13035.05635,17762.55387,19190.98371,19862.56337
6870,13034.23732,17765.83655,19193.86857,19865.53713
6871,13033.21349,17768.74915,19197.10043,19868.24148
6872,13032.39278,17771.96058,19200.36753,19871.38018
6873,13031.70783,17774.78677,19203.06304,19874.48155
6874,13030.9987,17777.93663,19206.07359,19877.33639
6875,13029.97533,17781.14977,19208.96967,19879.60828
6876,13029.26742,17784.17712,19212.1283,19881.91145
6877,13028.21549,17787.11393,19215.10947,19884.25999
6878,13027.16816,17790.09774,19218.1613,19886.56124
6879,13026.2718,17793.16291,19221.29002,19888.80034
6880,13025.38623,17796.24387,19224.20603,19890.88768
6881,13024.66484,17799.35224,19227.04172,19893.00075
6882,13023.80417,17802.5241,19230.3082,19895.22293
6883,13023.16333,17805.75771,19233.38622,19897.4328
6884,13022.14866,17808.69555,19236.08743,19899.44631
6885,13021.24572,17811.96059,19238.44769,19902.59987
6886,13020.29645,17815.04683,19240.77355,19905.52089
6887,13019.39309,17818.08383,19243.17566,19908.27436
6888,13022.63732,17821.12092,19245.46187,19911.50244
6889,13025.56562,17824.1561,19247.84646,19914.75254
6890,13028.62791,17827.09083,19249.96859,19917.79014
6891,13031.51817,17830.3493,19252.25716,19920.56811
6892,13034.75397,17833.40935,19254.4276,19923.55083
6893,13037.68709,17836.38343,19256.67217,19926.56504
6894,13040.62271,17839.36931,19258.68816,19929.46533
6895,13043.7958,17842.33744,19261.8973,19932.76474
6896,13046.98297,17845.38769,19264.96465,19935.81091
6897,13050.14375,17848.44606,19268.30961,19938.79914
6898,13053.26354,17851.53846,19271.11695,19941.68317
6899,13056.14823,17854.77997,19274.11763,19944.81862
6900,13059.14441,17857.62568,19277.19732,19947.58905
6901,13062.20231,17860.73158,19280.26983,19950.70023
6902,13065.61442,17863.79701,19283.5482,19953.57949
6903,13068.72688,17866.68657,19286.51154,19956.52339
6904,13071.71628,17869.86117,19289.52369,19959.44013
6905,13071.02199,17872.58668,19292.4021,19962.69433
6906,13070.02789,17875.75966,19295.22621,19965.73819
6907,13069.08085,17878.61357,19298.373,19968.66397
6908,13068.41388,17881.73598,19301.26246,19971.71161
6909,13067.56328,17884.91033,19304.32505,19975.02411
6910,13067.02126,17887.90395,19307.16485,19977.77878
6911,13066.12391,17891.09434,19310.28302,19980.73381
6912,13065.2275,17893.89348,19313.47392,19983.481
6913,13064.41965,17896.89205,19316.89397,19986.57626
6914,13063.42532,17899.57444,19320.06371,19989.75483
6915,13062.50085,17902.50696,19322.84534,19992.15257
6916,13061.48823,17905.68893,19325.73001,19994.28317
6917,13060.51295,17908.85289,19328.86096,19996.65217
6918,13059.59387,17911.78614,19331.89609,19998.17635
6919,13059.01597,17914.61057,19335.02786,19999.71573
6920,13058.31771,17917.39482,19338.04483,20001.21757
6921,13057.23579,17920.38873,19340.89654,20002.72102
6922,13056.39218,17923.56335,19344.11109,20004.18181
6923,13055.36124,17926.38225,19346.8816,20005.72042
6924,13054.49812,17929.2693,19349.82459,20007.19462
6925,13053.47591,17932.17936,19352.97123,20009.26832
6926,13052.49935,17935.31719,19355.987,20011.64588
6927,13051.49369,17938.22888,19358.91863,20013.93541
6928,13050.49572,17941.12221,19361.57837,20017.01926
6929,13049.73761,17944.21681,19364.84794,20020.19059
6930,13052.66207,17947.23341,19367.87002,20023.17724
6931,13055.66841,17950.26173,19371.03982,20026.06142
6932,13058.50046,17953.31979,19374.25405,20029.08262
6933,13061.25815,17956.2106,19377.45402,20031.93759
6934,13064.37982,17959.11245,19380.49571,20035.17433
6935,13067.44705,17962.0988,19383.62249,20038.53739
6936,13070.54239,17965.3174,19386.35187,20041.57486
6937,13073.46604,17967.99606,19389.44803,20044.58432
6938,13076.47571,17971.03569,19392.28182,20047.22453
6939,13079.55225,17973.97223,19395.48534,20050.43703
6940,13082.21492,17977.29299,19398.58292,20053.42149
6941,13085.16102,17980.14144,19401.41459,20056.37989
6942,13088.25301,17983.282,19404.59802,20059.4331
6943,13091.05478,17986.51089,19407.47628,20062.33465
6944,13094.31402,17989.41096,19410.52442,20065.54926
6945,13097.41309,17992.27809,19413.27404,20068.67255
6946,13100.39026,17995.24767,19416.41843,20071.60179
6947,13103.45219,17998.14761,19419.39048,20074.53908
6948,13106.50996,18000.99691,19422.38901,20077.6305
6949,13109.40343,18003.97858,19425.37297,20080.70062
6950,13112.48566,18006.97788,19428.01481,20083.52123
6951,13115.34098,18009.88614,19430.81959,20086.71877
6952,13118.21278,18013.12991,19433.97427,20089.72832
6953,13121.42848,18016.17478,19437.09688,20092.83285
6954,13124.4177,18019.4453,19440.27133,20095.81739
6955,13127.25158,18022.69166,19443.39447,20098.7935
6956,13130.22124,18025.91435,19446.30309,20101.68646
6957,13133.0809,18029.03591,19449.2849,20104.7287
6958,13136.47138,18031.97451,19452.43579,20107.72661
6959,13139.6008,18035.07101,19455.5209,20110.84889
6960,13142.20301,18038.23307,19458.543,20114.06339
6961,13145.30839,18041.3477,19461.72864,20116.93789
6962,13148.22476,18044.26347,19464.57797,20119.80212
6963,13151.08178,18047.35668,19467.67479,20123.01713
6964,13154.38017,18050.60783,19470.61898,20125.97419
6965,13157.4067,18053.80036,19473.8445,20129.10105
6966,13160.30404,18056.70093,19476.81758,20131.97039
6967,13162.96978,18059.55242,19479.80554,20135.02264
6968,13166.00167,18062.5321,19482.92057,20137.92138
6969,13169.21154,18065.27455,19486.11438,20141.00596
6970,13172.34273,18068.36647,19488.92446,20143.95379
6971,13175.42883,18071.46552,19491.92721,20146.78407
6972,13178.32966,18074.22732,19494.9861,20149.68712
6973,13181.61936,18077.27897,19497.7609,20152.80777
6974,13184.61857,18080.064,19501.07382,20156.0663
6975,13187.57412,18083.03275,19504.11477,20159.35657
6976,13190.6277,18086.22711,19507.01515,20162.46367
6977,13193.7399,18089.23325,19509.94264,20165.27377
6978,13196.86961,18092.15605,19513.06024,20168.3725
6979,13200.09262,18095.32031,19516.20065,20171.33151
6980,13203.19631,18098.39732,19518.37472,20174.51098
6981,13206.2043,18101.56959,19520.35034,20177.5139
6982,13209.10132,18104.57832,19522.63637,20180.65928
6983,13212.10477,18107.49118,19525.17679,20183.63928
6984,13215.13829,18110.47951,19527.39574,20186.53501
6985,13217.84526,18113.55799,19529.71454,20189.5014
6986,13220.93469,18116.61849,19532.07998,20192.71629
6987,13223.95539,18119.60577,19534.45343,20195.57049
6988,13227.21596,18122.38055,19536.71616,20198.52591
6989,13230.15493,18125.54879,19539.05904,20201.48502
6990,13232.97052,18128.43432,19542.10761,20204.17031
6991,13236.03225,18131.53526,19545.25265,20207.41953
6992,13239.07041,18134.42126,19548.16415,20210.58074
6993,13242.32573,18137.43623,19551.28064,20213.67422
6994,13245.28602,18140.47598,19554.35157,20217.06197
6995,13248.30554,18143.35941,19557.24453,20220.15469
6996,13251.43465,18146.45547,19560.22389,20222.95874
6997,13254.39537,18149.55909,19563.25886,20225.88054
6998,13257.20177,18152.44236,19566.34053,20228.79442
6999,13260.18877,18155.60763,19569.22537,20231.59159
7000,13263.17607,18158.66704,19572.25467,20234.69885
7001,13266.11057,18161.59242,19575.3808,20237.4983
7002,13269.25412,18164.50674,19577.74941,20240.53368
7003,13272.46454,18167.69585,19579.84426,20243.70801
7004,13275.58847,18170.95848,19582.20096,20246.71361
7005,13278.39682,18174.14119,19584.56453,20249.70906
7006,13281.36712,18177.32838,19586.62422,20252.93221
7007,13284.4581,18180.01906,19588.70483,20255.9735
7008,13287.56153,18183.00154,19590.9239,20259.16432
7009,13290.85521,18185.86624,19593.17832,20262.08054
7010,13294.03002,18189.13412,19595.46523,20265.02643
7011,13296.86272,18192.39693,19597.76811,20267.42763
7012,13299.79045,18195.37472,19601.05897,20269.90016
7013,13302.87961,18198.25837,19604.10693,20272.28086
7014,13305.67124,18201.1644,19607.24894,20274.78368
7015,13308.8409,18204.09771,19610.31505,20276.90104
7016,13311.84431,18207.09757,19613.40539,20279.19989
7017,13314.87333,18210.12448,19616.47625,20281.64955
7018,13317.77197,18213.26633,19619.78369,20283.97489
7019,13321.02082,18216.11275,19622.80526,20286.21748
7020,13323.87173,18219.03776,19625.71039,20288.54702
7021,13326.87846,18222.02211,19628.69583,20291.61579
7022,13329.83245,18225.21807,19631.57701,20294.8831
7023,13332.89597,18228.07193,19634.91094,20298.09291
7024,13335.96705,18231.20627,19637.82339,20301.12466
7025,13339.33828,18234.26194,19640.95459,20304.00802
7026,13342.42533,18237.12225,19643.84686,20306.98514
7027,13345.15311,18240.00126,19646.83994,20309.83564
7028,13348.16898,18243.00469,19649.82606,20312.84123
7029,13351.35344,18245.97393,19652.67051,20316.00484
7030,13354.52379,18248.83438,19655.47318,20318.86459
7031,13357.53043,18251.98338,19658.70841,20321.85002
7032,13360.65185,18255.05622,19661.64281,20325.14266
7033,13363.66511,18258.05474,19664.68586,20328.08053
7034,13366.51391,18261.26417,19667.58451,20331.3102
7035,13369.55129,18264.39203,19670.46101,20334.40433
7036,13372.78202,18267.07399,19673.65887,20337.40077
7037,13375.99874,18270.07677,19676.5765,20340.49778
7038,13378.87332,18273.10663,19679.4603,20343.5385
7039,13381.72955,18276.25226,19682.39446,20346.72186
7040,13384.70512,18279.17291,19684.53953,20349.60758
7041,13387.80017,18282.25968,19686.91901,20352.40573
7042,13390.81219,18285.30614,19689.41833,20355.18169
7043,13393.98534,18288.26259,19691.66794,20358.43953
7044,13396.80775,18291.23397,19693.80164,20361.30476
7045,13399.61261,18294.19746,19696.1158,20364.64833
7046,13402.9184,18297.02661,19698.41883,20367.89097
7047,13405.97914,18300.10353,19700.68332,20370.87885
7048,13409.3286,18303.36524,19702.78305,20373.9492
7049,13412.10203,18306.38458,19705.00572,20376.91253
7050,13415.19402,18309.22512,19708.05013,20379.98929
7051,13418.31445,18312.36183,19711.13792,20383.18633
7052,13421.17119,18315.27022,19713.99789,20385.97534
7053,13424.02715,18318.44419,19717.23091,20388.87981
7054,13427.2549,18321.63412,19720.42716,20391.7687
7055,13430.14899,18324.6819,19723.45359,20394.99472
7056,13433.23401,18327.67996,19726.3788,20397.94754
7057,13436.5885,18330.63952,19729.48177,20401.31236
7058,13439.58268,18333.76737,19732.41724,20404.36743
7059,13442.51657,18336.86844,19735.16572,20407.36779
7060,13445.69838,18339.76987,19738.31096,20410.57535
7061,13448.58488,18343.00144,19741.55723,20413.70012
7062,13451.80979,18346.08459,19744.58195,20416.59637
7063,13455.04526,18349.16722,19747.51671,20419.74562
7064,13457.98409,18352.14726,19750.643,20423.04613
7065,13461.10308,18355.31591,19753.61434,20426.17452
7066,13464.30272,18358.59128,19756.68925,20429.17491
7067,13467.26479,18361.42946,19759.89841,20431.85259
7068,13470.02605,18364.62938,19762.963,20435.01634
7069,13473.04473,18367.6535,19766.18266,20438.15926
7070,13475.90646,18370.57728,19769.13796,20441.00971
7071,13478.77647,18373.95288,19772.06067,20444.20034
7072,13481.96733,18377.01082,19774.88778,20447.12298
7073,13485.21375,18379.92252,19777.74274,20450.34553
7074,13488.26458,18383.08487,19780.75906,20453.40595
7075,13491.43554,18386.14637,19783.76233,20456.58442
7076,13494.33927,18389.23425,19786.98694,20459.69339
7077,13497.16282,18392.44201,19790.02931,20462.82004
7078,13500.21166,18395.4557,19793.25206,20465.66517
7079,13503.38528,18398.31566,19796.37721,20468.7625
7080,13506.23403,18401.06724,19799.37336,20471.62843
7081,13509.42233,18404.17985,19802.5147,20474.7934
7082,13512.51027,18407.25723,19805.50218,20477.76147
7083,13515.37063,18410.17664,19808.52627,20480.58123
7084,13518.50612,18413.24095,19811.49102,20483.57679
7085,13521.63387,18416.21806,19814.4728,20486.3987
7086,13524.60562,18419.08818,19817.36756,20489.28617
7087,13527.4843,18422.11172,19820.40115,20492.38158
7088,13530.50158,18425.3037,19823.5001,20495.43459
7089,13533.70079,18428.25078,19826.29037,20498.18526
7090,13536.57851,18431.04013,19829.37325,20501.09404
7091,13539.53531,18433.88614,19832.17654,20504.06975
7092,13542.78307,18436.81105,19835.17653,20506.7592
7093,13546.01889,18439.90485,19838.37812,20510.09881
7094,13549.05484,18443.0208,19841.39478,20513.48194
7095,13548.29781,18446.13955,19844.26894,20516.1934
7096,13547.19254,18449.0571,19847.42015,20518.9663
7097,13546.45711,18452.17851,19850.32671,20521.95974
7098,13545.69435,18451.21674,19853.60286,20524.99713
7099,13544.9727,18450.43023,19856.5956,20528.032
7100,13543.99543,18449.69086,19859.80642,20531.23582
7101,13543.20252,18448.89949,19862.92782,20534.46282
7102,13542.29741,18447.88705,19865.70478,20537.62807
7103,13541.43975,18446.99939,19868.76419,20540.78949
7104,13540.65319,18446.01172,19871.76699,20543.80996
7105,13539.7991,18444.29789,19874.92759,20546.95576
7106,13539.06879,18442.48432,19878.01005,20549.84692
7107,13538.26785,18440.93991,19881.11197,20552.73203
7108,13537.40197,18439.16106,19884.132,20555.73302
7109,13536.65173,18437.53645,19887.18689,20558.87261
7110,13535.74952,18436.04219,19890.18593,20561.80781
7111,13534.97445,18434.43525,19893.26888,20565.0624
7112,13534.00672,18432.81265,19896.25576,20567.97162
7113,13533.12004,18431.26745,19899.41056,20570.92116
7114,13532.27664,18429.6178,19902.45796,20573.68638
7115,13531.36777,18428.71469,19905.42447,20576.75523
7116,13530.29325,18427.98285,19908.22172,20579.77267
7117,13529.43881,18427.03738,19911.14009,20582.92951
7118,13528.64119,18426.19801,19914.13068,20585.16924
7119,13527.47505,18425.28171,19917.00634,20587.53576
7120,13530.56617,18424.5686,19920.20662,20589.85175
7121,13533.54557,18423.78913,19923.32753,20592.23199
7122,13536.57398,18422.71273,19926.41258,20594.69357
7123,13539.72223,18425.79971,19929.60145,20596.86717
7124,13542.40222,18428.90543,19932.72248,20598.86229
7125,13545.57214,18431.80544,19935.74111,20601.03893
7126,13548.38531,18434.79298,19938.62153,20603.58427
7127,13551.55399,18437.93527,19941.80045,20605.75066
7128,13554.25135,18440.79518,19944.639,20608.82975
7129,13557.39886,18443.65057,19947.47932,20611.78522
7130,13560.18552,18446.46621,19950.42642,20614.62147
7131,13563.49965,18449.63114,19953.60742,20617.64121
7132,13566.38924,18452.70557,19956.23133,20620.7061
7133,13569.51982,18455.78945,19959.11785,20623.5515
7134,13572.53666,18458.16009,19962.46176,20626.68399
7135,13575.48445,18460.47461,19965.41317,20629.96375
7136,13578.41822,18461.8848,19968.3941,20632.88722
7137,13581.28855,18463.21437,19971.59872,20635.78391
7138,13584.32076,18464.77592,19974.61572,20638.78787
7139,13587.24957,18466.12138,19977.52956,20642.09759
7140,13590.34609,18467.6117,19980.48247,20645.11437
7141,13593.57463,18468.99056,19983.7017,20648.16803
7142,13596.53385,18470.45814,19987.02135,20651.0034
7143,13599.68707,18471.923,19990.37478,20654.03149
7144,13602.46539,18473.95864,19993.22482,20657.05419
7145,13605.56145,18476.18334,19996.11171,20659.76358
7146,13608.68375,18479.05064,19999.16066,20662.76509
7147,13611.87839,18482.22635,20002.13005,20665.14507
