time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
293,70.05953649,152.9149548,98.42256098,2.194862752,187.3960087,1.024259579,323.6102215
294,70.10654228,152.7281068,98.52188007,2.155325092,186.5028841,1.027433919,321.7491411
295,70.05226791,152.3381897,98.31860682,2.147752987,186.2043598,1.02857767,320.6816074
296,69.89674185,151.9452695,97.91278527,2.121347227,185.4005276,1.031691347,318.4077549
297,69.83999231,151.4494114,97.90446021,2.205708592,184.4914807,1.034775472,315.4277175
298,69.88204722,151.3506806,97.89367698,2.160437853,183.9773136,1.037830575,313.2416285
299,69.82293424,151.0491416,97.88048144,2.158335771,183.8581218,1.037857193,312.7496207
300,69.76268068,150.8448583,97.26491981,2.178603095,184.0340016,1.035855866,311.3518259
301,69.70131353,150.4378941,96.84703862,2.166440565,184.0050499,1.033827139,308.6483748
302,69.73885943,150.2283116,96.6268846,2.147048908,184.071364,1.034771561,306.7393972
303,69.67534464,150.3161727,96.7045046,2.147628842,183.8330416,1.03568968,306.3250216
304,69.81079508,150.4015387,95.8799455,2.170181072,183.7901802,1.036582048,307.3053749
305,69.84523625,150.58447,95.15325414,2.181906289,183.6428775,1.039449215,307.9805829
306,69.87869325,150.7650261,95.72447727,2.162805176,184.0912308,1.04129173,308.8507698
307,69.91119079,150.9432658,96.29366144,2.159278402,184.935337,1.041110141,310.416058
308,69.94275316,151.1192469,96.76085298,2.203726622,185.5752928,1.041904992,311.3765683
309,69.97340423,151.2930262,97.22609793,2.204950483,186.1111939,1.044676826,310.8324199
310,70.00316744,151.5646599,97.48944196,2.178550615,186.9431355,1.04642618,310.3837301
311,70.03206581,151.7342028,97.55093036,2.167327639,187.5712119,1.047153589,310.6306144
312,70.06012191,151.6017092,97.510608,2.213682162,188.0955167,1.04585958,309.3731862
313,69.88735789,151.3672322,97.46851923,2.18121478,187.4161421,1.047544676,306.6115571
314,69.91379546,151.2308237,97.52470792,2.163526073,186.7331796,1.050209396,304.945837
315,69.93945589,151.2925351,97.37921736,2.165016614,186.4467193,1.05185425,305.3761333
316,69.96436001,151.1524163,97.33209026,2.20368696,186.3568502,1.049479741,305.8025518
317,69.88852823,151.1105167,97.38336874,2.187137657,186.1636601,1.048086367,305.5251961
318,69.91198051,150.9668841,97.33309428,2.19056924,186.1672352,1.050674618,304.8441677
319,69.93473637,151.0215659,96.18130768,2.183182229,186.5676607,1.051244976,304.4595663
320,69.95681492,150.9746081,95.62804909,2.211377135,186.9650201,1.050797914,304.5714894
